君 O
之 O
宠 O
幸 O
， O
振 O
古 O
无 O
二 O
， O
宫 O
车 O
一 O
日 O
晚 O
驾 O
， O
欲 O
何 O
以 O
克 O
终 O
” O
士 B-PER
开 I-PER
因 O
求 O
策 O
焉 O
。 O
珽 B-PER
曰 O
“ O
宜 O
说 O
主 O
上 O
， O
云 B-PER
襄 I-PER
、 O
宣 B-PER
、 O
昭 B-PER
帝 I-PER
子 O
俱 O
不 O
得 O
立 O
， O
今 O
宜 O
命 O
皇 O
太 O
子 O
早 O
践 O
大 O
位 O
， O
以 O
定 O
君 O
臣 O
。 O
若 O
事 O
成 O
， O
中 O
宫 O
少 O
主 O
皆 O
德 O
君 O
， O
此 O
万 O
全 O
计 O
也 O
。 O
# O
君 O
此 O
且 O
微 O
说 O
， O
令 O
主 O
上 O
粗 O
解 O
， O
珽 B-PER
当 O
自 O
外 O
上 O
表 O
论 O
之 O
” O
士 O
开 O
许 O
诺 O
。 O
因 O
有 O
彗 O
星 O
出 O
， O
太 O
史 O
奏 O
云 O
除 O
旧 O
布 O
新 O
之 O
徵 O
。 O
珽 B-PER
於 O
是 O
上 O
书 O
， O
言 O
“ O
陛 B-PER
下 I-PER
虽 O
为 O
天 O
子 O
， O
未 O
是 O
极 O
贵 O
。 O
按 O
《 O
春 O
秋 O
元 O
命 O
苞 O
》 O
云 O
： O
乙 O
酉 O
之 O
岁 O
， O
除 O
旧 O
革 O
政 O
。 O
# O
今 O
年 O
太 O
岁 O
乙 O
酉 O
， O
宜 O
传 O
位 O
东 O
宫 O
， O
令 O
君 O
臣 O
之 O
分 O
早 O
定 O
， O
且 O
以 O
上 O
应 O
天 O
道 O
” O
并 O
上 O
魏 O
献 O
文 O
禅 O
子 O
故 O
事 O
。 O
帝 O
从 O
之 O
。 O
由 O
是 O
拜 O
秘 O
书 O
监 O
， O
加 O
仪 O
同 O
三 O
司 O
， O
大 O
被 O
亲 O
宠 O
。 O
既 O
见 O
重 O
二 O
宫 O
， O
遂 O
志 O
於 O
宰 O
相 O
。 O
先 O
与 O
黄 O
门 O
侍 O
郎 O
刘 B-PER
逖 I-PER
友 O
善 O
， O
乃 O
疏 O
侍 O
中 O
尚 O
书 O
令 O
赵 B-PER
彦 I-PER
深 I-PER
、 O
侍 O
中 O
左 O
仆 O
射 O
元 B-PER
文 I-PER
遥 I-PER
、 O
侍 O
中 O
和 B-PER
士 I-PER
开 I-PER
罪 O
状 O
， O
令 O
逖 B-PER
奏 O
之 O
。 O
# O
逖 B-PER
惧 O
不 O
敢 O
通 O
， O
其 O
事 O
颇 O
泄 O
， O
彦 B-PER
深 I-PER
等 O
先 O
诣 O
帝 O
自 O
陈 O
。 O
# O
帝 O
大 O
怒 O
， O
执 O
珽 O
诘 O
曰 O
“ O
何 O
故 O
毁 O
我 O
士 B-PER
开 I-PER
” O
珽 B-PER
因 O
厉 O
声 O
曰 O
“ O
臣 O
由 O
士 B-PER
开 I-PER
得 O
进 O
， O
本 O
无 O
欲 O
毁 O
之 O
意 O
， O
陛 O
下 O
今 O
既 O
问 O
臣 O
， O
臣 O
不 O
敢 O
不 O
以 O
实 O
对 O
。 O
士 B-PER
开 I-PER
、 O
文 B-PER
遥 I-PER
、 O
彦 B-PER
深 I-PER
等 O
专 O
弄 O
威 O
权 O
， O
控 O
制 O
朝 O
廷 O
， O
与 O
吏 O
部 O
尚 O
书 O
尉 B-PER
瑾 I-PER
内 O
外 O
交 O
通 O
， O
共 O
为 O
表 O
里 O
， O
卖 O
官 O
鬻 O
狱 O
， O
政 O
以 O
贿 O
成 O
， O
天 O
下 O
歌 O
谣 O
。 O
若 O
为 O
有 O
识 O
所 O
知 O
， O
安 O
可 O
闻 O
於 O
四 O
裔 O
。 O
# O
陛 O
下 O
不 O
以 O
为 O
意 O
， O
臣 O
恐 O
大 O
齐 O
之 O
业 O
隳 O
矣 O
” O
帝 O
曰 O
“ O
尔 O
乃 O
诽 O
谤 O
我 O
” O
珽 B-PER
曰 O
“ O
不 O
敢 O
诽 O
谤 O
， O
陛 O
下 O
取 O
人 O
女 O
” O
帝 O
曰 O
“ O
我 O
以 O
其 O
俭 O
饿 O
， O
故 O
收 O
养 O
之 O
” O
珽 O
曰 O
“ O
何 O
不 O
开 O
仓 O
赈 O
给 O
， O
乃 O
买 O
取 O
将 O
入 O
后 O
宫 O
乎 O
” O
帝 O
益 O
怒 O
， O
以 O
刀 O
环 O
筑 O
口 O
， O
鞭 O
杖 O
乱 O
下 O
， O
将 O
扑 O
杀 O
之 O
。 O
大 O
呼 O
曰 O
“ O
不 O
杀 O
臣 O
， O
陛 O
下 O
得 O
名 O
， O
杀 O
臣 O
， O
臣 O
得 O
名 O
。 O
# O
若 O
欲 O
得 O
名 O
， O
莫 O
杀 O
臣 O
， O
为 O
陛 O
下 O
合 O
金 O
丹 O
” O
遂 O
少 O
获 O
宽 O
放 O
。 O
珽 B-PER
又 O
曰 O
“ O
陛 O
下 O
有 O
一 O
范 O
增 O
不 O
能 O
用 O
， O
知 O
可 O
如 O
何 O
” O
帝 O
又 O
怒 O
曰 O
“ O
尔 O
自 O
作 O
范 B-PER
增 I-PER
， O
以 O
我 O
为 O
项 B-PER
羽 I-PER
邪 O
” O
珽 O
曰 O
“ O
项 B-PER
羽 I-PER
人 O
身 O
亦 O
何 O
由 O
可 O
及 O
， O
但 O
天 O
命 O
不 O
至 O
耳 O
。 O
项 B-PER
羽 I-PER
布 O
衣 O
， O
率 O
乌 O
合 O
众 O
， O
五 O
年 O
而 O
成 O
霸 O
王 O
业 O
。 O
陛 O
下 O
藉 O
父 O
兄 O
资 O
， O
财 O
得 O
至 O
此 O
， O
臣 O
以 O
项 B-PER
羽 I-PER
未 O
易 O
可 O
轻 O
。 O
# O
臣 O
何 O
止 O
方 O
於 O
范 B-PER
增 I-PER
， O
纵 O
张 B-PER
良 I-PER
亦 O
不 O
能 O
及 O
。 O
张 B-PER
良 I-PER
身 O
傅 O
太 O
子 O
， O
犹 O
因 O
四 O
皓 O
， O
方 O
定 O
汉 O
嗣 O
。 O
臣 O
位 O
非 O
辅 O
弼 O
， O
疏 O
外 O
之 O
人 O
， O
竭 O
力 O
尽 O
忠 O
， O
劝 O
陛 O
下 O
禅 O
位 O
， O
使 O
陛 O
下 O
尊 O
为 O
太 O
上 O
， O
子 O
居 O
宸 O
扆 O
， O
於 O
己 O
及 O
子 O
， O
俱 O
保 O
休 O
祚 O
。 O
蕞 O
尔 O
张 B-PER
良 I-PER
， O
何 O
足 O
可 O
数 O
” O
帝 O
愈 O
恚 O
， O
令 O
以 O
土 O
塞 O
其 O
口 O
， O
珽 B-PER
且 O
吐 O
且 O
言 O
， O
无 O
所 O
屈 O
挠 O
。 O
乃 O
鞭 O
二 O
百 O
， O
配 O
甲 O
坊 O
， O
寻 O
徙 O
於 O
光 B-LOC
州 I-LOC
。 O
# O
刺 O
史 O
李 B-PER
祖 I-PER
勋 I-PER
遇 O
之 O
甚 O
厚 O
。 O
别 O
驾 O
张 O
奉 O
礼 O
希 O
大 O
臣 O
意 O
， O
上 O
言 O
“ O
珽 B-PER
虽 O
为 O
流 O
囚 O
， O
常 O
与 O
刺 O
史 O
对 O
坐 O
” O
敕 O
报 O
曰 O
“ O
牢 O
掌 O
” O
奉 O
礼 O
曰 O
“ O
牢 O
者 O
， O
地 O
牢 O
也 O
” O
乃 O
为 O
深 O
坑 O
， O
置 O
诸 O
内 O
， O
苦 O
加 O
防 O
禁 O
， O
桎 O
梏 O
不 O
离 O
其 O
身 O
， O
家 O
人 O
亲 O
戚 O
不 O
得 O
临 O
视 O
。 O
# O
夜 O
中 O
以 O
芜 O
菁 O
子 O
烛 O
熏 O
眼 O
， O
因 O
此 O
失 O
明 O
。 O
武 O
成 O
崩 O
， O
后 O
主 O
忆 O
之 O
， O
就 O
除 O
海 B-LOC
州 I-LOC
刺 O
史 O
。 O
是 O
时 O
陆 O
令 O
萱 O
外 O
干 O
朝 O
政 O
， O
其 O
子 O
穆 O
提 O
婆 O
爱 O
幸 O
。 O
# O
珽 B-PER
乃 O
遗 O
陆 O
媪 O
弟 O
悉 O
达 O
书 O
曰 O
“ O
赵 B-PER
彦 I-PER
深 I-PER
心 O
腹 O
深 O
沉 O
， O
欲 O
行 B-PER
伊 I-PER
、 O
霍 B-PER
事 I-PER
， O
仪 O
同 O
姊 O
弟 O
岂 O
得 O
平 O
安 O
， O
何 O
不 O
早 O
用 O
智 O
士 O
耶 O
” O
和 O
士 O
开 O
亦 O
以 O
珽 B-PER
能 O
决 O
大 O
事 O
， O
欲 O
以 O
为 O
谋 O
主 O
， O
故 O
弃 O
除 O
旧 O
怨 O
， O
虚 O
心 O
待 O
之 O
。 O
# O
与 O
陆 B-PER
媪 I-PER
言 O
於 O
帝 O
曰 O
“ O
襄 B-PER
、 O
宣 B-PER
、 O
昭 B-PER
三 O
帝 O
， O
其 O
子 O
皆 O
不 O
得 O
立 O
， O
今 O
至 O
尊 O
犹 O
在 O
帝 O
位 O
者 O
， O
实 O
由 O
祖 O
孝 O
征 O
。 O
此 O
人 O
有 O
大 O
功 O
， O
宜 O
报 O
重 O
恩 O
。 O
# O
孝 O
征 O
心 O
行 O
虽 O
薄 O
， O
奇 O
略 O
出 O
人 O
， O
缓 O
急 O
真 O
可 O
凭 O
仗 O
。 O
且 O
其 O
双 O
盲 O
， O
必 O
无 O
反 O
意 O
， O
请 O
唤 O
取 O
问 O
其 O
谋 O
计 O
” O
从 O
之 O
， O
入 O
为 O
银 O
青 O
光 O
禄 O
大 O
夫 O
、 O
秘 O
书 O
监 O
， O
加 O
开 O
府 O
仪 O
同 O
三 O
司 O
。 O
和 B-PER
士 I-PER
开 I-PER
死 O
后 O
， O
仍 O
说 O
陆 O
媪 O
出 O
彦 B-PER
深 I-PER
， O
以 O
珽 B-PER
为 O
侍 O
中 O
。 O
在 O
晋 B-LOC
阳 I-LOC
， O
通 O
密 O
启 O
请 O
诛 O
琅 O
邪 O
王 O
。 O
其 O
计 O
既 O
行 O
， O
渐 O
被 O
任 O
遇 O
。 O
# O
又 O
太 O
后 O
之 O
被 O
幽 O
也 O
， O
珽 B-PER
欲 O
以 O
陆 O
媪 O
为 O
太 O
后 O
， O
撰 O
魏 O
帝 O
皇 O
太 O
后 O
故 O
事 O
， O
为 O
太 O
姬 O
言 O
之 O
。 O
# O
谓 O
人 O
曰 O
“ O
太 O
姬 O
虽 O
云 O
妇 O
人 O
， O
实 O
是 O
雄 O
杰 O
， O
女 O
娲 O
已 O
来 O
无 O
有 O
也 O
” O
太 O
姬 O
亦 O
称 O
珽 B-PER
为 O
国 O
师 O
、 O
国 O
宝 O
。 O
由 O
是 O
拜 O
尚 O
书 O
左 O
仆 O
射 O
， O
监 O
国 O
史 O
， O
加 O
特 O
进 O
， O
入 O
文 O
林 O
馆 O
， O
总 O
监 O
撰 O
书 O
， O
封 O
燕 O
郡 O
公 O
， O
食 O
太 O
原 O
郡 O
干 O
， O
给 O
兵 O
七 O
十 O
人 O
。 O
所 O
住 O
宅 O
在 O
义 O
井 O
坊 O
， O
旁 O
拓 O
邻 O
居 O
， O
大 O
事 O
修 O
筑 O
， O
陆 O
媪 O
自 O
往 O
案 O
行 O
。 O
势 O
倾 O
朝 O
野 O
。 O
# O
斛 O
律 O
光 O
甚 O
恶 O
之 O
， O
遥 O
见 O
窃 O
骂 O
云 O
“ O
多 O
事 O
乞 O
索 O
小 O
人 O
， O
欲 O
行 O
何 O
计 O
数 O
” O
常 O
谓 O
诸 O
将 O
云 O
“ O
边 O
境 O
消 O
息 O
， O
处 O
分 O
兵 O
马 O
， O
赵 O
令 O
尝 O
与 O
吾 O
等 O
参 O
论 O
之 O
。 O
# O
盲 O
人 O
掌 O
机 O
密 O
来 O
， O
全 O
不 O
共 O
我 O
辈 O
语 O
， O
止 O
恐 O
误 O
他 O
国 O
家 O
事 O
” O
又 O
珽 O
颇 O
闻 O
其 O
言 O
， O
因 O
其 O
女 O
皇 O
后 O
无 O
宠 O
， O
以 O
谣 O
言 O
闻 O
上 O
曰 O
“ O
百 O
升 O
飞 O
上 O
天 O
， O
明 O
月 O
照 O
长 O
安 O
” O
令 O
其 O
妻 O
兄 O
郑 O
道 O
盖 O
奏 O
之 O
。 O
帝 O
问 O
珽 B-PER
， O
珽 B-PER
证 O
实 O
。 O
# O
又 O
说 O
谣 O
云 O
“ O
高 O
山 O
崩 O
， O
槲 O
树 O
举 O
， O
盲 O
老 O
翁 O
背 O
上 O
下 O
大 O
斧 O
， O
多 O
事 O
老 O
母 O
不 O
得 O
语 O
” O
珽 O
并 O
云 O
“ O
盲 O
老 O
翁 O
是 O
臣 O
” O
， O
云 O
与 O
国 O
同 O
忧 O
戚 O
， O
劝 O
上 O
行 O
， O
语 O
“ O
其 O
多 O
事 O
老 O
母 O
， O
似 O
道 O
女 O
侍 O
中 O
陆 O
氏 O
” O
。 O
帝 O
以 O
问 O
韩 B-PER
长 I-PER
鸾 I-PER
、 O
穆 B-PER
提 I-PER
婆 I-PER
， O
并 O
令 O
高 B-PER
元 I-PER
海 I-PER
、 O
段 B-PER
士 I-PER
良 I-PER
密 O
议 O
之 O
， O
众 O
人 O
未 O
从 O
。 O
因 O
光 O
府 O
参 O
军 O
封 O
士 O
让 O
启 O
告 O
光 O
反 O
， O
遂 O
灭 O
其 O
族 O
。 O
# O
珽 B-PER
又 O
附 O
陆 B-PER
媪 I-PER
， O
求 O
为 O
领 O
军 O
， O
后 O
主 O
许 O
之 O
。 O
诏 O
须 O
覆 O
奏 O
， O
取 O
侍 O
中 O
斛 O
律 O
孝 O
卿 O
署 O
名 O
。 O
# O
孝 O
卿 O
密 O
告 O
高 B-PER
元 I-PER
海 I-PER
， O
元 B-PER
海 I-PER
语 O
侯 O
吕 B-PER
芬 I-PER
、 O
穆 B-PER
提 I-PER
婆 I-PER
云 O
“ O
孝 O
征 O
汉 O
儿 O
， O
两 O
眼 O
又 O
不 O
见 O
物 O
， O
岂 O
合 O
作 O
领 O
军 O
也 O
” O
明 O
旦 O
面 O
奏 O
， O
具 O
陈 O
珽 B-PER
不 O
合 O
之 O
状 O
， O
并 O
书 O
珽 B-PER
与 O
广 O
宁 O
王 O
孝 O
珩 O
交 O
结 O
， O
无 O
大 O
臣 O
体 O
。 O
珽 B-PER
亦 O
求 O
面 O
见 O
， O
帝 O
令 O
引 O
入 O
。 O
珽 B-PER
自 O
分 O
疏 O
， O
并 O
云 O
与 O
元 B-PER
海 I-PER
素 O
相 O
嫌 O
， O
必 O
是 O
元 B-PER
海 I-PER
谮 O
臣 O
。 O
# O
帝 O
弱 O
颜 O
不 O
能 O
讳 O
， O
曰 O
“ O
然 O
” O
珽 B-PER
列 O
元 B-PER
海 I-PER
共 O
司 O
农 O
卿 O
尹 B-PER
子 I-PER
华 I-PER
、 O
太 O
府 O
少 O
卿 O
李 B-PER
叔 I-PER
元 I-PER
、 O
平 O
准 O
令 O
张 B-PER
叔 I-PER
略 I-PER
等 O
结 O
朋 O
树 O
党 O
。 O
# O
遂 O
除 O
子 B-PER
华 I-PER
仁 B-LOC
州 I-LOC
刺 O
史 O
， O
叔 O
元 B-PER
襄 I-PER
城 O
郡 O
太 O
守 O
， O
叔 O
略 B-PER
南 I-PER
营 B-LOC
州 I-LOC
录 O
事 O
参 O
军 O
。 O
陆 B-PER
媪 I-PER
又 O
唱 O
和 O
之 O
， O
复 O
除 O
元 B-PER
海 I-PER
郑 B-LOC
州 I-LOC
刺 O
史 O
。 O
珽 B-PER
自 O
是 O
专 O
主 O
机 O
衡 O
， O
总 O
知 O
骑 O
兵 O
、 O
外 O
兵 O
事 O
。 O
内 O
外 O
亲 O
戚 O
， O
皆 O
得 O
显 O
位 O
。 O
后 O
主 O
亦 O
令 O
中 O
要 O
数 O
人 O
扶 O
侍 O
出 O
入 O
， O
著 O
纱 O
帽 O
直 O
至 O
永 O
巷 O
， O
出 O
万 O
春 O
门 O
向 O
圣 O
寿 O
堂 O
， O
每 O
同 O
御 O
榻 O
论 O
决 O
政 O
事 O
， O
委 O
任 O
之 O
重 O
， O
群 O
臣 O
莫 O
比 O
。 O
# O
自 O
和 O
士 B-PER
开 I-PER
执 O
事 O
以 O
来 O
， O
政 O
体 O
隳 O
坏 O
， O
珽 B-PER
推 O
崇 O
高 O
望 O
， O
官 O
人 O
称 O
职 O
， O
内 O
外 O
称 O
美 O
。 O
复 O
欲 O
增 O
损 O
政 O
务 O
， O
沙 O
汰 O
人 O
物 O
。 O
始 O
奏 O
罢 O
京 O
畿 O
府 O
， O
并 O
於 O
领 O
军 O
， O
事 O
连 O
百 O
姓 O
， O
皆 O
归 O
郡 O
县 O
。 O
# O
宿 O
卫 O
都 O
督 O
等 O
号 O
位 O
从 O
旧 O
官 O
名 O
， O
文 O
武 O
章 O
服 O
并 O
依 O
故 O
事 O
。 O
又 O
欲 O
黜 O
诸 O
阉 O
竖 O
及 O
群 O
小 O
辈 O
， O
推 O
诚 O
朝 O
廷 O
， O
为 O
致 O
治 O
之 O
方 O
。 O
陆 B-PER
媪 I-PER
、 O
穆 B-PER
提 I-PER
婆 I-PER
议 O
颇 O
同 O
异 O
。 O
珽 B-PER
乃 O
讽 O
御 O
史 O
中 O
丞 O
丽 B-PER
伯 I-PER
侓 O
令 O
劾 O
主 O
书 O
王 O
子 O
冲 O
纳 O
贿 O
， O
知 O
其 O
事 O
连 O
穆 B-PER
提 I-PER
婆 I-PER
， O
欲 O
使 O
赃 O
罪 O
相 O
及 O
， O
望 O
因 O
此 O
坐 O
， O
并 O
及 O
陆 B-PER
媪 I-PER
。 O
# O
犹 O
恐 O
后 O
主 O
溺 O
於 O
近 O
习 O
， O
欲 O
因 O
后 O
党 O
为 O
援 O
， O
请 O
以 O
皇 O
后 O
兄 O
胡 O
君 O
瑜 O
为 O
侍 O
中 O
、 O
中 O
领 O
军 O
， O
又 O
征 O
君 O
瑜 O
兄 O
梁 B-LOC
州 I-LOC
刺 O
史 O
君 O
璧 O
， O
欲 O
以 O
为 O
御 O
史 O
中 O
丞 O
。 O
陆 B-PER
媪 I-PER
闻 O
而 O
怀 O
怒 O
， O
百 O
方 O
排 O
毁 O
， O
即 O
出 O
君 B-PER
瑜 I-PER
为 O
金 O
紫 O
光 O
禄 O
大 O
夫 O
， O
解 O
中 O
领 O
军 O
， O
君 O
璧 O
还 O
镇 O
梁 B-LOC
州 I-LOC
。 O
# O
皇 O
后 O
之 O
废 O
， O
颇 O
亦 O
由 O
此 O
。 O
王 O
子 O
冲 O
释 O
而 O
不 O
问 O
。 O
珽 B-PER
日 O
益 O
以 O
疏 O
。 O
又 O
诸 O
宦 O
者 O
更 O
共 O
谮 O
毁 O
之 O
， O
无 O
所 O
不 O
至 O
。 O
后 O
主 O
问 O
诸 O
太 O
姬 O
， O
悯 O
默 O
不 O
对 O
， O
及 O
三 O
问 O
， O
乃 O
下 O
床 O
拜 O
曰 O
“ O
老 O
婢 O
合 O
死 O
， O
本 O
见 O
和 O
士 B-PER
开 I-PER
道 O
孝 O
征 O
多 O
才 O
博 O
学 O
， O
言 O
为 O
善 O
人 O
， O
故 O
举 O
之 O
。 O
# O
比 O
来 O
看 O
之 O
， O
极 O
是 O
罪 O
过 O
， O
人 O
实 O
难 O
知 O
。 O
老 O
婢 O
合 O
死 O
” O
后 O
主 O
令 O
韩 O
长 O
鸾 O
检 O
案 O
， O
得 O
其 O
诈 O
出 O
敕 O
受 O
赐 O
十 O
馀 O
事 O
， O
以 O
前 O
与 O
其 O
重 O
誓 O
不 O
杀 O
， O
遂 O
解 O
珽 O
侍 O
中 O
、 O
仆 O
射 O
， O
出 O
为 O
北 O
徐 O
州 O
刺 O
史 O
。 O
珽 B-PER
求 O
见 O
后 O
主 O
， O
韩 O
长 B-PER
鸾 I-PER
积 O
嫌 O
於 O
珽 B-PER
， O
遣 O
人 O
推 O
出 O
柏 O
阁 O
。 O
珽 O
固 O
求 O
面 O
见 O
， O
坐 O
不 O
肯 O
行 O
。 O
长 B-PER
鸾 I-PER
乃 O
令 O
军 O
士 O
牵 O
曳 O
而 O
出 O
， O
立 O
珽 B-PER
於 O
朝 O
堂 O
， O
大 O
加 O
诮 O
责 O
。 O
# O
上 O
道 O
后 O
， O
令 O
追 O
还 O
， O
解 O
其 O
开 O
府 O
仪 O
同 O
、 O
郡 O
公 O
， O
直 O
为 O
刺 O
史 O
。 O
至 O
州 O
， O
会 O
有 O
陈 O
寇 O
， O
百 O
姓 O
多 O
反 O
。 O
# O
珽 B-PER
不 O
关 O
城 O
门 O
， O
守 O
埤 O
者 O
皆 O
令 O
下 O
城 O
静 O
坐 O
， O
街 O
巷 O
禁 O
断 O
行 O
人 O
， O
鸡 O
犬 O
不 O
听 O
鸣 O
吠 O
。 O
贼 O
无 O
所 O
闻 O
见 O
， O
不 O
测 O
所 O
以 O
， O
疑 O
惑 O
人 O
走 O
城 O
空 O
， O
不 O
设 O
警 O
备 O
。 O
# O
珽 B-PER
忽 O
然 O
令 O
大 O
叫 O
， O
鼓 O
噪 O
聒 O
天 O
， O
贼 O
大 O
惊 O
， O
登 O
时 O
走 O
散 O
。 O
后 O
复 O
结 O
阵 O
向 O
城 O
， O
珽 B-PER
乘 O
马 O
自 O
出 O
， O
令 O
录 O
事 O
参 O
军 O
王 B-PER
君 I-PER
植 O
率 O
兵 O
马 O
， O
仍 O
亲 O
临 O
战 O
。 O
贼 O
先 O
闻 O
其 O
盲 O
， O
谓 O
为 O
不 O
能 O
拒 O
抗 O
， O
忽 O
见 O
亲 O
在 O
戎 O
行 O
， O
弯 O
弧 O
纵 O
镝 O
， O
相 O
与 O
惊 O
怪 O
， O
畏 O
之 O
而 O
罢 O
。 O
时 O
穆 B-PER
提 I-PER
婆 I-PER
憾 O
之 O
不 O
已 O
， O
欲 O
令 O
城 O
陷 O
没 O
贼 O
， O
虽 O
知 O
危 O
急 O
， O
不 O
遣 O
救 O
援 O
。 O
# O
珽 B-PER
且 O
战 O
且 O
守 O
十 O
馀 O
日 O
， O
贼 O
竟 O
奔 O
走 O
， O
城 O
卒 O
保 O
全 O
。 O
卒 O
於 B-LOC
州 I-LOC
。 O
子 O
君 B-PER
信 I-PER
， O
涉 O
猎 O
书 O
史 O
， O
多 O
诸 O
杂 O
艺 O
。 O
位 O
兼 O
通 O
直 O
散 O
骑 O
常 O
侍 O
、 O
聘 O
陈 O
使 O
副 O
、 O
中 O
书 O
郎 O
。 O
珽 B-PER
出 O
， O
亦 O
见 O
废 O
免 O
。 O
# O
君 B-PER
信 I-PER
弟 O
君 B-PER
彦 I-PER
， O
容 O
貌 O
短 O
小 O
， O
言 O
辞 O
涩 O
讷 O
， O
少 O
有 O
才 O
学 O
。 O
隋 O
大 O
业 O
中 O
， O
位 O
至 O
东 O
平 O
郡 O
书 O
佐 O
。 O
郡 O
陷 O
翟 O
让 O
， O
因 O
为 O
李 B-PER
密 I-PER
所 O
得 O
， O
密 B-PER
甚 O
礼 O
之 O
， O
署 O
为 O
记 O
室 O
， O
军 O
书 O
羽 O
檄 O
皆 O
成 O
其 O
手 O
。 O
及 O
密 B-PER
败 O
， O
为 O
王 B-PER
世 I-PER
充 I-PER
所 O
杀 O
。 O
珽 B-PER
弟 O
孝 B-PER
隐 I-PER
， O
有 O
文 O
学 O
， O
早 O
知 O
名 O
。 O
词 O
章 O
虽 O
不 O
逮 O
兄 O
， O
亦 O
机 O
警 O
有 O
辩 O
， O
兼 O
解 O
音 O
律 O
。 O
魏 O
末 O
为 O
散 O
骑 O
常 O
侍 O
、 O
迎 O
梁 O
使 O
。 O
# O
时 O
徐 B-PER
君 I-PER
房 I-PER
、 O
庾 B-PER
信 I-PER
来 O
聘 O
， O
名 O
誉 O
甚 O
高 O
， O
魏 O
朝 O
闻 O
而 O
重 O
之 O
， O
接 O
对 O
者 O
多 O
取 O
一 O
时 O
之 O
秀 O
， O
卢 O
元 O
景 O
之 O
徒 O
并 O
降 O
阶 O
摄 O
职 O
， O
更 O
递 O
司 O
宾 O
。 O
孝 B-PER
隐 I-PER
处 O
其 O
中 O
， O
物 O
议 O
称 O
美 O
。 O
孝 B-PER
隐 I-PER
从 O
父 O
弟 O
茂 O
， O
颇 O
有 O
辞 O
情 O
， O
然 O
好 O
酒 O
性 O
率 O
， O
不 O
为 O
时 O
重 O
。 O
# O
大 O
宁 O
中 O
， O
以 O
经 O
学 O
为 O
本 O
乡 O
所 O
荐 O
， O
除 O
给 O
事 O
， O
以 O
疾 O
辞 O
， O
仍 O
不 O
复 O
仕 O
。 O
珽 B-PER
受 O
任 O
寄 O
， O
故 O
令 O
呼 O
茂 B-PER
， O
茂 O
不 O
获 O
已 O
， O
暂 O
来 O
就 O
之 O
。 O
珽 B-PER
欲 O
为 O
奏 O
官 O
， O
茂 B-PER
乃 O
逃 O
去 O
。 O
# O
珽 B-PER
族 O
弟 O
崇 B-PER
儒 I-PER
， O
涉 O
学 O
有 O
辞 O
藻 O
， O
少 O
以 O
干 O
局 O
知 O
名 O
。 O
武 O
平 O
末 O
， O
司 B-LOC
州 I-LOC
别 O
驾 O
、 O
通 O
直 O
常 O
侍 O
。 O
入 O
周 O
， O
为 O
容 B-LOC
昌 I-LOC
郡 I-LOC
太 O
守 O
。 O
隋 O
开 O
皇 O
初 O
， O
终 O
宕 O
州 O
长 O
史 O
。 O
# O
卷 O
四 O
十 O
· O
列 O
传 O
第 O
三 O
十 O
二 O
尉 B-PER
瑾 I-PER
， O
字 O
安 B-PER
仁 I-PER
。 O
父 O
庆 B-PER
宾 I-PER
， O
为 O
魏 B-LOC
肆 I-LOC
州 I-LOC
刺 O
史 O
。 O
瑾 B-PER
少 O
而 O
敏 O
悟 O
， O
好 O
学 O
慕 O
善 O
。 O
稍 O
迁 O
直 O
后 O
。 O
司 B-PER
马 I-PER
子 I-PER
如 I-PER
执 O
政 O
， O
瑾 B-PER
取 O
其 O
外 O
生 O
皮 O
氏 O
女 O
， O
由 O
此 O
擢 O
拜 O
中 O
书 O
舍 O
人 O
。 O
既 O
是 O
子 B-PER
如 I-PER
姻 O
戚 O
， O
数 O
往 O
参 O
诣 O
， O
因 O
与 O
先 O
达 O
名 O
辈 O
微 O
相 O
款 O
狎 O
。 O
# O
世 O
宗 O
入 O
朝 O
， O
因 O
命 O
瑾 B-PER
在 O
邺 O
北 O
宫 O
共 O
高 O
德 O
正 O
典 O
机 O
密 O
。 O
肃 O
宗 O
辅 O
政 O
， O
累 O
迁 O
吏 O
部 O
尚 O
书 O
。 O
世 B-PER
祖 I-PER
践 O
祚 O
， O
赵 B-PER
彦 I-PER
深 I-PER
本 O
子 B-PER
如 I-PER
宾 O
僚 O
， O
元 B-PER
文 I-PER
遥 I-PER
、 O
和 B-PER
士 I-PER
开 I-PER
并 O
帝 O
乡 O
故 O
旧 O
， O
共 O
相 O
荐 O
达 O
， O
任 O
遇 O
弥 O
重 O
。 O
又 O
吏 O
部 O
铨 O
衡 O
所 O
归 O
， O
事 O
多 O
秘 O
密 O
， O
由 O
是 O
朝 O
之 O
几 O
事 O
， O
颇 O
亦 O
预 O
闻 O
。 O
# O
寻 O
兼 O
右 O
仆 O
射 O
， O
摄 O
选 O
， O
未 O
几 O
即 O
真 O
。 O
病 O
卒 O
， O
世 O
祖 O
方 O
在 O
三 O
台 O
饮 O
酒 O
， O
文 B-PER
遥 I-PER
奏 O
闻 O
， O
遂 O
命 O
彻 O
乐 O
罢 O
饮 O
。 O
瑾 B-PER
外 O
虽 O
通 O
显 O
， O
内 O
阙 O
风 O
训 O
， O
闺 O
门 O
秽 O
杂 O
， O
为 O
世 O
所 O
鄙 O
。 O
# O
然 O
亦 O
能 O
折 O
节 O
下 O
士 O
， O
意 O
在 O
引 O
接 O
名 O
流 O
， O
